age,income,dti,utilization,num_delinq,employment_years,default
40.0,84639.0,0.353,0.423,1,10.6,0
26.0,108475.0,0.402,0.261,0,6.1,1
32.0,111932.0,0.302,0.642,0,11.1,1
30.0,50879.0,0.134,0.528,0,3.0,0
25.0,65771.0,0.478,0.141,0,10.1,0
41.0,79800.0,0.097,0.587,1,10.7,0
25.0,30498.0,0.315,0.536,0,6.4,1
18.0,30838.0,0.643,0.205,0,2.4,0
35.0,28292.0,0.169,0.665,0,2.6,1
18.0,51326.0,0.354,0.295,0,10.0,0
31.0,45860.0,0.3,0.423,0,10.5,0
29.0,26428.0,0.344,0.385,0,2.5,0
30.0,58377.0,0.305,0.241,2,7.1,1
64.0,51647.0,0.359,0.115,0,8.1,1
41.0,97843.0,0.255,0.344,0,9.7,0
43.0,148225.0,0.306,0.164,1,10.7,0
19.0,68065.0,0.393,0.437,0,1.6,1
32.0,38242.0,0.576,0.413,0,4.9,1
43.0,74859.0,0.354,0.799,0,2.3,0
28.0,54429.0,0.181,0.672,0,12.2,1
51.0,48047.0,0.24,0.318,0,2.9,1
26.0,35214.0,0.309,0.284,0,1.2,0
37.0,42954.0,0.209,0.173,0,7.1,1
33.0,49568.0,0.089,0.234,1,10.5,1
42.0,80987.0,0.211,0.454,1,5.2,1
32.0,69948.0,0.217,0.512,0,2.0,1
37.0,134967.0,0.12,0.451,0,3.3,1
37.0,75900.0,0.167,0.177,2,6.4,0
31.0,66980.0,0.025,0.516,0,6.5,1
46.0,46485.0,0.188,0.599,0,4.6,1
43.0,32250.0,0.272,0.264,0,6.5,1
39.0,40744.0,0.185,0.585,1,5.4,0
35.0,38181.0,0.207,0.252,1,0.4,1
50.0,15056.0,0.623,0.825,1,4.2,1
37.0,32718.0,0.331,0.285,0,8.7,1
36.0,120705.0,0.273,0.055,1,4.0,1
41.0,65140.0,0.293,0.532,0,4.0,0
60.0,44880.0,0.232,0.082,0,10.3,0
24.0,66121.0,0.213,0.71,0,15.4,1
49.0,20400.0,0.191,0.267,0,3.0,0
18.0,62383.0,0.12,0.155,1,4.2,1
43.0,102616.0,0.43,0.227,0,6.4,1
59.0,50993.0,0.137,0.202,0,4.2,0
46.0,22337.0,0.342,0.255,0,4.7,1
42.0,44048.0,0.031,0.225,0,3.8,1
33.0,102707.0,0.189,0.295,1,10.1,1
40.0,61655.0,0.313,0.109,1,12.5,1
37.0,26658.0,0.365,0.51,1,5.4,1
31.0,176984.0,0.086,0.105,2,7.7,0
37.0,28943.0,0.207,0.691,1,3.5,0
42.0,47980.0,0.396,0.668,1,2.1,1
31.0,32251.0,0.103,0.427,1,28.1,1
30.0,32273.0,0.119,0.083,0,4.1,0
24.0,43214.0,0.151,0.178,0,8.5,0
45.0,74464.0,0.338,0.183,0,6.5,1
47.0,103287.0,0.286,0.602,0,14.8,1
43.0,44664.0,0.312,0.444,0,3.0,1
52.0,32693.0,0.11,0.155,1,4.5,0
41.0,68825.0,0.068,0.089,1,2.8,1
45.0,69841.0,0.525,0.329,0,2.3,1
44.0,61095.0,0.154,0.257,0,5.3,0
39.0,62185.0,0.059,0.704,0,1.5,0
34.0,51211.0,0.179,0.538,0,5.9,1
67.0,56901.0,0.364,0.9,0,2.8,1
35.0,49473.0,0.395,0.744,1,10.2,1
32.0,92515.0,0.462,0.287,1,14.1,1
45.0,165087.0,0.119,0.278,0,1.1,0
43.0,59268.0,0.376,0.784,1,5.0,1
23.0,53999.0,0.066,0.366,0,2.2,1
53.0,61570.0,0.063,0.125,0,2.9,0
39.0,38989.0,0.307,0.462,0,2.0,0
27.0,79419.0,0.265,0.759,0,3.9,1
54.0,67548.0,0.462,0.167,0,4.1,0
48.0,43904.0,0.105,0.492,0,4.2,0
25.0,85053.0,0.522,0.447,1,2.4,1
61.0,54693.0,0.378,0.064,1,1.1,1
48.0,33355.0,0.363,0.489,0,6.0,0
40.0,64589.0,0.09,0.099,1,15.0,1
59.0,60992.0,0.376,0.415,0,7.6,1
42.0,87571.0,0.48,0.31,2,9.3,1
40.0,82107.0,0.198,0.708,0,4.1,1
32.0,51297.0,0.544,0.187,1,5.8,1
47.0,42786.0,0.089,0.371,1,7.0,0
46.0,54224.0,0.106,0.571,1,1.6,1
40.0,64968.0,0.125,0.11,0,3.6,0
31.0,69001.0,0.067,0.521,1,5.0,1
42.0,62988.0,0.486,0.284,1,4.6,1
39.0,51773.0,0.076,0.762,0,2.5,1
24.0,89180.0,0.146,0.193,1,8.3,0
22.0,38671.0,0.1,0.24,0,6.1,0
47.0,187157.0,0.458,0.055,0,6.9,0
18.0,79343.0,0.348,0.146,0,7.1,1
42.0,30830.0,0.139,0.771,0,3.8,1
34.0,59434.0,0.138,0.073,1,15.7,1
56.0,79725.0,0.459,0.525,0,10.0,1
34.0,45493.0,0.236,0.015,0,4.8,0
48.0,25653.0,0.162,0.504,0,3.5,1
35.0,32224.0,0.509,0.542,0,2.4,1
41.0,71043.0,0.041,0.034,0,5.9,0
49.0,22532.0,0.089,0.264,0,10.4,0
34.0,26248.0,0.114,0.053,0,2.9,0
52.0,70857.0,0.13,0.199,0,5.2,0
28.0,48471.0,0.156,0.357,0,6.0,1
44.0,38258.0,0.197,0.232,2,3.8,1
51.0,42304.0,0.45,0.521,0,7.0,1
48.0,25967.0,0.264,0.206,1,2.7,1
63.0,69025.0,0.072,0.578,1,1.4,0
31.0,36197.0,0.231,0.49,0,10.1,0
23.0,41445.0,0.107,0.037,1,4.3,1
28.0,64434.0,0.136,0.888,0,5.9,1
48.0,47652.0,0.483,0.525,0,6.0,1
46.0,38089.0,0.318,0.311,0,6.6,0
41.0,20036.0,0.5,0.479,0,8.0,1
27.0,65102.0,0.219,0.586,0,1.7,0
49.0,56359.0,0.052,0.332,1,2.4,1
25.0,41827.0,0.096,0.321,0,1.9,0
54.0,32251.0,0.481,0.515,0,5.8,0
74.0,54523.0,0.397,0.255,0,2.5,1
44.0,68888.0,0.343,0.607,0,4.0,0
47.0,56890.0,0.428,0.358,1,4.0,1
34.0,122889.0,0.326,0.206,0,15.7,0
18.0,77064.0,0.242,0.198,0,1.3,1
33.0,51347.0,0.251,0.573,0,5.1,0
27.0,78366.0,0.065,0.511,2,2.2,1
23.0,55511.0,0.342,0.405,1,13.0,1
61.0,55414.0,0.16,0.651,1,6.3,0
43.0,103589.0,0.016,0.238,0,2.3,0
45.0,34578.0,0.21,0.539,0,8.5,1
36.0,54811.0,0.284,0.462,1,4.0,1
38.0,98209.0,0.263,0.555,1,16.7,1
52.0,63228.0,0.565,0.29,0,9.6,1
40.0,45048.0,0.358,0.175,0,12.0,1
46.0,23085.0,0.43,0.73,0,6.3,1
38.0,17410.0,0.53,0.362,1,2.3,1
36.0,152984.0,0.164,0.622,0,1.0,1
23.0,63212.0,0.457,0.313,0,6.8,0
18.0,40456.0,0.145,0.365,0,2.4,1
37.0,64520.0,0.133,0.329,0,4.6,1
41.0,33731.0,0.3,0.139,0,9.3,0
25.0,45908.0,0.247,0.431,1,2.2,1
40.0,33844.0,0.508,0.629,1,4.2,1
41.0,26725.0,0.17,0.319,0,9.4,1
18.0,18911.0,0.156,0.268,1,5.0,1
29.0,24372.0,0.193,0.626,1,2.0,0
45.0,90278.0,0.049,0.078,1,5.3,0
45.0,33076.0,0.048,0.396,0,4.5,1
26.0,70788.0,0.247,0.607,1,8.6,0
42.0,87406.0,0.548,0.381,0,2.4,1
52.0,54627.0,0.08,0.496,0,10.2,1
49.0,46663.0,0.274,0.757,2,6.5,1
39.0,57902.0,0.506,0.171,2,4.9,1
34.0,43989.0,0.135,0.559,0,4.2,0
32.0,98909.0,0.158,0.137,1,9.0,0
46.0,138450.0,0.391,0.34,1,2.9,1
42.0,111849.0,0.299,0.101,2,5.8,1
48.0,18476.0,0.14,0.181,1,4.2,1
42.0,43542.0,0.242,0.711,0,11.8,1
50.0,54289.0,0.343,0.282,1,8.6,1
41.0,68291.0,0.461,0.749,0,4.9,1
49.0,22842.0,0.169,0.466,0,4.2,1
50.0,22658.0,0.122,0.155,0,1.5,1
30.0,104130.0,0.34,0.688,1,5.6,1
18.0,40964.0,0.538,0.386,1,2.4,1
59.0,25753.0,0.359,0.799,0,7.5,1
43.0,31200.0,0.33,0.49,1,2.5,1
19.0,65857.0,0.05,0.67,1,8.5,0
31.0,35908.0,0.161,0.565,0,4.0,0
49.0,61133.0,0.138,0.299,0,2.9,1
37.0,33211.0,0.269,0.178,0,7.2,1
34.0,22650.0,0.479,0.168,2,4.3,1
57.0,110436.0,0.349,0.506,0,5.9,1
27.0,66111.0,0.443,0.825,0,6.3,0
30.0,45850.0,0.455,0.326,0,3.0,1
43.0,41744.0,0.529,0.151,0,7.9,0
45.0,112696.0,0.104,0.478,0,1.5,1
46.0,72821.0,0.187,0.406,0,2.0,1
51.0,96125.0,0.274,0.649,1,9.4,1
42.0,40463.0,0.215,0.77,0,3.3,1
46.0,55566.0,0.318,0.684,0,6.9,1
37.0,66244.0,0.298,0.579,0,0.8,1
41.0,41149.0,0.265,0.13,0,11.7,1
41.0,51649.0,0.155,0.158,0,5.1,0
43.0,40465.0,0.071,0.368,1,11.3,0
49.0,66140.0,0.146,0.35,0,3.9,1
47.0,27982.0,0.122,0.396,0,4.3,1
41.0,72113.0,0.174,0.707,1,7.4,1
30.0,63282.0,0.199,0.452,0,6.8,0
41.0,48940.0,0.245,0.194,0,11.6,0
40.0,67830.0,0.118,0.375,1,1.4,1
42.0,45140.0,0.225,0.674,1,6.7,0
66.0,38752.0,0.289,0.38,0,2.6,1
34.0,71101.0,0.207,0.084,0,1.1,0
45.0,72657.0,0.251,0.07,1,5.1,1
53.0,42039.0,0.401,0.264,0,8.9,0
41.0,40275.0,0.424,0.675,0,16.3,1
68.0,49440.0,0.283,0.132,2,8.8,1
35.0,41110.0,0.32,0.166,0,10.9,1
44.0,116141.0,0.146,0.221,2,5.4,0
30.0,63465.0,0.309,0.129,1,3.6,1
36.0,54573.0,0.17,0.666,0,5.2,0
43.0,33984.0,0.28,0.344,0,13.8,1
50.0,78393.0,0.662,0.45,1,5.5,1
44.0,39903.0,0.403,0.267,0,8.5,1
55.0,39090.0,0.519,0.557,0,6.6,1
39.0,79723.0,0.536,0.116,0,7.0,0
36.0,65753.0,0.289,0.656,0,2.0,1
72.0,15495.0,0.398,0.405,1,5.9,1
45.0,50067.0,0.14,0.467,0,7.6,0
31.0,57685.0,0.33,0.492,0,9.1,0
32.0,45716.0,0.229,0.214,0,1.8,1
29.0,58699.0,0.066,0.838,0,17.6,1
51.0,21920.0,0.423,0.391,0,10.9,1
36.0,13154.0,0.538,0.686,2,1.3,1
42.0,33265.0,0.202,0.345,0,4.8,1
39.0,62388.0,0.174,0.803,1,3.9,1
49.0,10802.0,0.36,0.711,0,3.6,1
30.0,35533.0,0.504,0.685,0,4.7,1
27.0,20715.0,0.07,0.378,2,3.8,1
43.0,47987.0,0.166,0.385,1,7.1,1
47.0,144199.0,0.372,0.464,0,9.1,1
44.0,48602.0,0.132,0.253,0,13.4,0
30.0,51341.0,0.223,0.244,0,7.2,1
48.0,82423.0,0.089,0.354,0,2.9,0
31.0,54757.0,0.376,0.387,0,2.6,1
34.0,48655.0,0.217,0.257,0,5.9,0
29.0,86105.0,0.268,0.668,0,8.3,0
56.0,68593.0,0.195,0.317,0,2.6,1
48.0,62587.0,0.171,0.271,0,4.4,1
47.0,50545.0,0.417,0.619,0,6.5,1
55.0,45568.0,0.35,0.644,0,5.2,1
74.0,85698.0,0.083,0.109,1,7.3,1
19.0,45788.0,0.429,0.547,0,5.9,0
31.0,100270.0,0.043,0.174,1,9.0,1
33.0,32094.0,0.367,0.374,1,4.5,0
30.0,110956.0,0.181,0.182,0,15.4,1
27.0,68598.0,0.098,0.696,0,9.9,1
36.0,33381.0,0.181,0.296,2,3.2,1
25.0,69877.0,0.196,0.691,0,6.0,1
44.0,39138.0,0.226,0.629,0,4.2,1
41.0,55089.0,0.324,0.144,0,3.9,1
46.0,42476.0,0.156,0.612,0,2.7,1
46.0,50693.0,0.233,0.139,1,3.0,1
47.0,86744.0,0.296,0.596,1,1.1,1
36.0,70211.0,0.087,0.54,2,6.4,0
65.0,30863.0,0.489,0.169,0,10.7,1
43.0,31760.0,0.37,0.145,0,7.6,1
18.0,62031.0,0.342,0.531,1,4.2,0
28.0,64318.0,0.052,0.131,0,7.3,0
19.0,38668.0,0.046,0.393,0,8.4,0
40.0,120049.0,0.564,0.222,0,5.0,0
39.0,81369.0,0.115,0.615,0,9.0,0
34.0,39625.0,0.289,0.066,0,6.8,0
64.0,37755.0,0.192,0.133,0,5.2,0
47.0,48344.0,0.465,0.252,0,5.7,0
49.0,45893.0,0.472,0.521,0,5.8,1
29.0,101527.0,0.297,0.39,0,10.8,0
28.0,88633.0,0.476,0.559,0,4.7,0
40.0,55135.0,0.458,0.86,0,6.0,1
42.0,76035.0,0.075,0.378,1,2.5,1
18.0,81755.0,0.289,0.32,0,4.1,1
38.0,55778.0,0.152,0.77,1,3.2,0
40.0,66258.0,0.101,0.671,0,6.0,1
37.0,72918.0,0.364,0.121,2,4.8,1
30.0,69134.0,0.264,0.572,0,2.1,1
34.0,36702.0,0.386,0.524,1,7.3,1
38.0,38605.0,0.051,0.544,0,5.8,1
41.0,46897.0,0.246,0.055,1,3.1,1
47.0,38050.0,0.521,0.516,0,4.9,1
53.0,25938.0,0.232,0.605,0,5.4,0
36.0,75961.0,0.277,0.346,1,4.1,1
35.0,64422.0,0.064,0.14,0,1.7,0
45.0,27731.0,0.278,0.192,1,4.4,0
47.0,48028.0,0.062,0.128,1,4.4,1
35.0,49407.0,0.434,0.632,1,6.2,1
49.0,59336.0,0.247,0.146,0,6.2,0
52.0,31541.0,0.146,0.573,0,0.8,0
56.0,27529.0,0.58,0.442,1,6.1,1
61.0,70253.0,0.391,0.269,1,1.8,1
30.0,25160.0,0.331,0.444,2,4.8,1
40.0,48227.0,0.288,0.104,1,6.8,1
40.0,46026.0,0.133,0.083,0,12.2,0
39.0,50938.0,0.549,0.279,0,5.3,1
32.0,61473.0,0.141,0.419,0,5.8,1
22.0,120486.0,0.155,0.504,0,14.3,0
41.0,24349.0,0.254,0.3,0,2.9,0
31.0,83976.0,0.235,0.358,2,2.2,0
41.0,15428.0,0.231,0.062,2,3.5,0
30.0,108755.0,0.421,0.405,0,4.0,1
27.0,19508.0,0.181,0.223,1,6.7,1
43.0,183175.0,0.044,0.839,1,4.3,1
42.0,44583.0,0.466,0.327,1,1.2,1
47.0,103279.0,0.327,0.749,1,4.2,1
66.0,93160.0,0.341,0.28,0,7.0,0
43.0,43554.0,0.601,0.499,0,9.9,0
46.0,45258.0,0.189,0.133,1,5.1,0
27.0,35647.0,0.304,0.212,0,1.6,0
25.0,80313.0,0.093,0.407,0,7.2,0
59.0,43838.0,0.472,0.686,0,4.4,1
29.0,35972.0,0.264,0.25,0,3.5,1
27.0,70873.0,0.109,0.327,3,9.8,1
40.0,34593.0,0.238,0.386,0,2.9,1
39.0,45959.0,0.372,0.517,0,7.8,1
29.0,57157.0,0.316,0.398,0,6.0,1
36.0,39292.0,0.169,0.195,0,5.8,0
55.0,42371.0,0.45,0.713,0,9.5,1
30.0,116715.0,0.324,0.022,1,4.8,0
23.0,48917.0,0.218,0.862,0,16.6,1
51.0,45260.0,0.282,0.436,0,6.2,1
46.0,49634.0,0.47,0.825,0,13.9,1
33.0,67998.0,0.276,0.461,1,0.9,1
21.0,32308.0,0.374,0.732,0,11.2,1
31.0,67078.0,0.15,0.862,0,3.3,1
39.0,61569.0,0.092,0.434,0,4.5,1
54.0,22152.0,0.45,0.561,0,7.1,1
28.0,132870.0,0.482,0.613,0,4.5,1
39.0,112466.0,0.373,0.324,0,3.9,1
48.0,36305.0,0.055,0.577,1,2.4,0
18.0,30909.0,0.137,0.416,2,5.1,1
52.0,60720.0,0.474,0.812,0,1.7,1
26.0,26558.0,0.15,0.478,0,6.6,0
44.0,107167.0,0.361,0.268,0,3.4,1
43.0,42863.0,0.504,0.456,0,9.1,1
53.0,121894.0,0.03,0.801,0,9.3,1
47.0,35875.0,0.161,0.192,1,8.7,1
18.0,51221.0,0.172,0.357,2,1.3,0
31.0,102090.0,0.214,0.058,1,5.3,1
42.0,46091.0,0.149,0.283,0,3.5,1
38.0,62072.0,0.216,0.05,0,5.0,0
46.0,93557.0,0.407,0.175,1,9.2,1
49.0,41027.0,0.419,0.659,1,10.1,1
47.0,28829.0,0.362,0.357,0,10.3,1
37.0,26125.0,0.285,0.299,0,5.9,0
18.0,72527.0,0.371,0.209,0,5.2,1
35.0,65801.0,0.595,0.296,0,4.9,1
45.0,92119.0,0.48,0.36,0,4.0,0
27.0,47239.0,0.482,0.697,1,2.2,1
48.0,26493.0,0.606,0.677,0,4.6,1
51.0,16708.0,0.481,0.622,0,5.5,1
42.0,227290.0,0.394,0.267,0,7.9,1
18.0,70507.0,0.131,0.46,1,6.4,1
25.0,58011.0,0.097,0.388,0,7.7,0
63.0,62275.0,0.213,0.275,1,4.7,0
33.0,26485.0,0.401,0.385,0,5.6,1
18.0,36409.0,0.384,0.442,0,7.2,0
55.0,129530.0,0.201,0.147,0,3.7,0
40.0,75295.0,0.12,0.552,1,5.5,0
53.0,36983.0,0.142,0.415,1,3.6,1
43.0,29337.0,0.437,0.428,1,4.7,1
46.0,41863.0,0.166,0.596,0,9.9,0
44.0,46272.0,0.283,0.595,0,7.8,1
48.0,150930.0,0.143,0.537,0,2.6,1
67.0,49309.0,0.245,0.469,3,0.3,1
52.0,29888.0,0.164,0.908,1,1.2,1
21.0,52612.0,0.383,0.456,1,8.2,1
45.0,61832.0,0.299,0.64,0,5.4,1
54.0,28559.0,0.142,0.535,0,10.9,0
54.0,66243.0,0.407,0.722,0,11.4,1
35.0,99157.0,0.063,0.044,1,3.1,1
54.0,58066.0,0.434,0.26,1,5.4,1
51.0,36369.0,0.291,0.033,0,12.2,0
71.0,41588.0,0.295,0.541,0,9.0,1
31.0,23637.0,0.325,0.405,0,5.6,1
34.0,50670.0,0.142,0.058,1,2.4,0
36.0,63284.0,0.224,0.672,0,6.1,1
34.0,34603.0,0.166,0.427,0,3.5,0
29.0,142893.0,0.095,0.337,0,9.8,1
18.0,80510.0,0.078,0.454,0,8.2,1
35.0,22106.0,0.106,0.346,0,4.2,0
44.0,22334.0,0.208,0.1,0,3.9,0
34.0,33123.0,0.313,0.857,2,7.6,1
63.0,118966.0,0.239,0.758,0,4.2,1
40.0,84581.0,0.441,0.029,0,6.3,0
55.0,122010.0,0.37,0.247,1,15.5,0
43.0,54454.0,0.382,0.744,0,1.8,1
50.0,48789.0,0.116,0.336,0,6.0,1
43.0,29035.0,0.487,0.688,0,7.5,1
56.0,64527.0,0.358,0.779,1,3.4,1
41.0,49115.0,0.101,0.586,1,1.6,0
46.0,48178.0,0.199,0.34,1,2.0,1
44.0,121665.0,0.429,0.33,0,4.5,1
37.0,50860.0,0.061,0.869,1,3.2,1
45.0,105397.0,0.351,0.42,0,5.4,1
67.0,24489.0,0.274,0.806,0,11.2,0
37.0,207743.0,0.353,0.541,1,9.4,1
45.0,44953.0,0.336,0.76,1,7.1,1
55.0,77157.0,0.062,0.352,0,5.0,0
54.0,83545.0,0.477,0.33,0,1.5,1
40.0,42248.0,0.296,0.071,0,2.7,0
18.0,81594.0,0.378,0.255,0,3.4,1
46.0,83742.0,0.074,0.044,0,4.9,0
18.0,37927.0,0.205,0.127,1,11.2,1
58.0,38153.0,0.113,0.389,0,4.2,0
42.0,55418.0,0.521,0.077,0,18.9,1
52.0,51136.0,0.449,0.376,0,2.8,1
29.0,108724.0,0.147,0.215,0,8.0,0
21.0,76983.0,0.342,0.628,0,3.2,1
43.0,52302.0,0.073,0.137,2,9.1,0
40.0,73353.0,0.152,0.457,0,11.1,0
34.0,19471.0,0.421,0.499,0,4.0,0
41.0,39829.0,0.044,0.433,0,3.0,0
73.0,62562.0,0.236,0.706,0,6.8,0
50.0,94626.0,0.249,0.457,1,7.7,1
53.0,59867.0,0.463,0.646,1,8.9,1
50.0,112321.0,0.16,0.417,1,10.0,0
58.0,83614.0,0.613,0.287,0,2.4,0
38.0,42440.0,0.241,0.529,1,4.2,1
18.0,50513.0,0.105,0.366,0,7.2,1
38.0,66450.0,0.012,0.225,0,3.7,0
50.0,43290.0,0.354,0.657,0,9.7,1
28.0,116500.0,0.232,0.372,0,4.1,1
38.0,31121.0,0.06,0.203,0,3.3,0
32.0,63453.0,0.327,0.573,3,5.4,1
58.0,78255.0,0.187,0.652,0,4.9,0
49.0,46318.0,0.341,0.51,0,3.8,1
48.0,41382.0,0.136,0.54,0,13.7,0
47.0,52154.0,0.249,0.356,0,0.4,1
40.0,81308.0,0.264,0.735,2,7.0,1
42.0,42196.0,0.256,0.361,0,4.3,1
26.0,31747.0,0.317,0.356,1,11.7,1
18.0,96307.0,0.263,0.323,1,3.2,0
42.0,66148.0,0.286,0.185,0,5.2,1
44.0,89673.0,0.165,0.233,1,15.2,1
55.0,79195.0,0.102,0.503,1,4.9,1
59.0,161126.0,0.082,0.451,1,5.0,1
59.0,94607.0,0.427,0.253,0,4.1,1
28.0,37721.0,0.122,0.629,2,4.2,1
36.0,68537.0,0.103,0.167,0,9.7,1
46.0,40997.0,0.738,0.447,1,13.8,1
70.0,43172.0,0.306,0.355,0,4.8,1
58.0,26736.0,0.524,0.3,0,0.8,1
53.0,46955.0,0.245,0.673,0,7.8,1
35.0,71148.0,0.05,0.447,1,0.8,0
29.0,52417.0,0.023,0.517,0,1.8,0
49.0,31267.0,0.449,0.667,0,4.4,0
27.0,25298.0,0.091,0.893,2,2.3,1
37.0,155737.0,0.178,0.127,0,6.4,1
39.0,63741.0,0.205,0.057,0,4.7,0
59.0,35881.0,0.401,0.51,1,2.6,1
36.0,68247.0,0.272,0.172,0,10.0,0
18.0,161877.0,0.141,0.512,1,3.2,1
46.0,73882.0,0.134,0.386,0,1.2,0
32.0,13446.0,0.049,0.299,0,8.4,1
41.0,204055.0,0.527,0.34,1,6.1,1
39.0,21491.0,0.239,0.235,0,7.6,1
37.0,48874.0,0.026,0.797,0,4.8,1
49.0,30739.0,0.342,0.299,0,11.2,1
22.0,37421.0,0.213,0.148,2,3.3,1
34.0,62455.0,0.591,0.485,0,2.5,1
48.0,19235.0,0.387,0.045,1,5.1,1
33.0,51786.0,0.14,0.432,1,2.1,0
21.0,96151.0,0.323,0.15,0,5.6,1
48.0,35539.0,0.145,0.625,0,7.7,0
53.0,27034.0,0.384,0.348,0,10.6,1
39.0,50531.0,0.318,0.141,0,5.6,0
18.0,45745.0,0.118,0.536,0,8.3,0
48.0,40231.0,0.47,0.559,0,6.8,1
20.0,29906.0,0.226,0.424,0,4.3,1
44.0,70234.0,0.106,0.501,0,2.1,1
29.0,72957.0,0.184,0.314,0,7.5,0
26.0,31799.0,0.038,0.79,0,1.5,1
35.0,34077.0,0.283,0.931,0,10.5,1
38.0,58003.0,0.137,0.62,0,5.4,1
32.0,33440.0,0.21,0.393,0,2.8,1
47.0,59239.0,0.134,0.105,0,10.2,0
35.0,112874.0,0.33,0.01,1,16.9,1
52.0,52580.0,0.109,0.056,0,6.5,0
43.0,29531.0,0.234,0.458,1,3.0,1
32.0,65910.0,0.604,0.52,0,1.3,0
30.0,49572.0,0.314,0.326,0,8.0,1
20.0,50258.0,0.156,0.675,1,8.8,1
43.0,68711.0,0.115,0.16,2,1.1,1
36.0,76536.0,0.198,0.247,0,6.1,0
18.0,55147.0,0.434,0.463,0,5.7,1
34.0,52557.0,0.41,0.256,1,4.8,1
29.0,152021.0,0.63,0.551,1,7.1,1
59.0,98743.0,0.151,0.237,0,5.0,0
20.0,82189.0,0.111,0.347,1,2.1,1
23.0,57850.0,0.314,0.302,1,1.5,1
53.0,32765.0,0.088,0.162,0,1.0,1
56.0,95196.0,0.423,0.271,0,7.4,1
31.0,58229.0,0.48,0.44,0,4.3,0
32.0,40596.0,0.198,0.338,1,2.3,1
47.0,47975.0,0.215,0.235,0,6.9,1
18.0,33420.0,0.255,0.476,1,3.4,0
18.0,91919.0,0.272,0.411,1,4.2,1
37.0,76231.0,0.352,0.473,0,12.0,0
59.0,59327.0,0.124,0.39,0,8.9,1
35.0,53030.0,0.412,0.475,0,6.4,0
41.0,38548.0,0.473,0.421,1,14.3,0
54.0,18675.0,0.202,0.283,2,11.4,0
65.0,26730.0,0.291,0.623,2,10.8,1
33.0,37372.0,0.308,0.462,0,7.9,1
40.0,34666.0,0.528,0.277,1,11.3,0
62.0,62610.0,0.308,0.873,0,5.4,1
22.0,81287.0,0.062,0.255,1,10.0,0
52.0,50807.0,0.627,0.813,0,6.5,0
28.0,109585.0,0.179,0.219,0,2.1,1
41.0,36627.0,0.125,0.35,0,3.4,1
37.0,50627.0,0.281,0.316,1,8.9,0
29.0,52813.0,0.279,0.231,0,2.1,0
28.0,93535.0,0.109,0.44,0,7.2,0
43.0,57122.0,0.128,0.321,0,1.2,1
52.0,57918.0,0.403,0.344,0,4.0,1
38.0,23685.0,0.409,0.412,0,4.4,0
41.0,34546.0,0.073,0.945,1,2.5,1
47.0,93711.0,0.066,0.094,0,3.2,0
28.0,19194.0,0.358,0.179,0,5.6,0
49.0,106032.0,0.151,0.182,0,3.0,0
50.0,69552.0,0.107,0.511,0,11.3,1
71.0,37281.0,0.323,0.359,0,8.8,0
35.0,35738.0,0.192,0.498,0,12.5,1
35.0,139801.0,0.162,0.17,0,1.2,0
49.0,109722.0,0.212,0.368,0,1.9,1
50.0,51036.0,0.253,0.569,0,2.8,1
34.0,57948.0,0.174,0.204,0,4.7,1
35.0,39219.0,0.252,0.787,1,6.4,1
46.0,57953.0,0.409,0.181,0,5.0,1
30.0,38679.0,0.575,0.597,0,8.1,1
35.0,52090.0,0.329,0.267,1,1.6,1
41.0,133942.0,0.321,0.606,1,2.0,1
52.0,51647.0,0.286,0.243,1,9.5,0
33.0,32080.0,0.39,0.397,0,4.6,1
18.0,27359.0,0.325,0.474,1,5.2,0
18.0,57732.0,0.112,0.236,0,4.0,0
25.0,37033.0,0.468,0.143,0,14.5,1
24.0,61286.0,0.131,0.179,0,6.2,1
38.0,24107.0,0.196,0.046,1,1.1,1
26.0,76506.0,0.423,0.293,0,2.0,0
32.0,31886.0,0.477,0.442,0,4.3,1
31.0,55445.0,0.265,0.274,0,2.6,1
35.0,45745.0,0.253,0.402,0,6.7,0
56.0,127924.0,0.261,0.708,0,7.6,0
48.0,59027.0,0.153,0.085,1,8.8,1
40.0,143306.0,0.129,0.529,0,2.1,1
34.0,71709.0,0.3,0.243,0,3.7,1
35.0,110493.0,0.082,0.185,0,6.1,1
44.0,48806.0,0.151,0.367,0,9.4,0
47.0,64392.0,0.162,0.617,0,9.8,0
29.0,99640.0,0.161,0.452,0,6.0,1
40.0,85176.0,0.436,0.114,0,9.0,1
18.0,70650.0,0.303,0.386,0,6.5,0
43.0,45983.0,0.107,0.367,0,5.6,1
49.0,50042.0,0.21,0.514,1,5.9,1
37.0,95686.0,0.178,0.607,0,8.3,1
62.0,106187.0,0.047,0.259,1,6.8,1
29.0,40278.0,0.324,0.47,0,2.3,1
43.0,37351.0,0.389,0.318,1,5.3,0
40.0,34473.0,0.377,0.316,0,5.0,1
39.0,82031.0,0.467,0.2,0,4.7,1
39.0,34039.0,0.245,0.48,0,2.4,1
41.0,81536.0,0.082,0.183,1,4.4,0
50.0,71171.0,0.22,0.188,0,5.9,0
57.0,41252.0,0.185,0.673,0,3.3,1
40.0,118413.0,0.174,0.509,0,7.2,0
50.0,26079.0,0.125,0.435,0,0.7,1
32.0,124215.0,0.215,0.4,0,8.0,1
49.0,63541.0,0.337,0.542,0,10.8,1
31.0,19212.0,0.422,0.506,2,4.8,1
53.0,120083.0,0.197,0.294,2,4.4,0
